Region,Reef,Plot,TagID,Q,L,W,H,% Live,Colony Type,Isolates,RM Rank,RM1,RM2,RM3,Bleach Rank,R Present,W Present,Dmsl Rank,Snail Count,TS df,TS df juv,YT df,YT df juv
Florida Keys,Grecian Rocks,GR2,GR2-t840,44,87,46,53,10%,RC,14,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t841,44,125,113,76,15%,RC,21,0,none,none,none,2,N,N,0,1,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t844,44,37,32,25,15%,RC,8,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t846,44,155,71,82,5%,RC,7,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t847,44,57,27,20,60%,RC,7,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t850,44,118,72,70,1%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t885,44,140,70,50,1%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t886,44,17,4,6,80%,EC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t397,44,50,43,35,2%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t398,44,57,40,48,35%,BC,5,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Grecian Rocks,GR3,GR3-t412,44,19,19,11,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t870,44,34,17,32,25%,RC,4,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t871,44,24,21,23,95%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t872,44,18,14,13,99%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t873,44,50,27,25,5%,RC,4,1,fs,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t874,44,11,7,5,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t876,44,115,40,40,1%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t877,44,90,53,45,10%,RC,9,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t881,44,37,17,12,25%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t105,44,56,48,40,45%,BC,6,1,FS,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t106,44,9,6,5,95%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t107,44,5,4,1,90%,EC,1,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t108,44,3,2,2,85%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t110,44,170,90,70,1%,RC,7,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t374,44,8,6,5,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t388,44,7,6,3,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t215,44,12,8,9,90%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t217,44,22,9,9,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t220,44,30,17,18,80%,JC,1,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t372,44,12,6,8,90%,JC,2,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t401,44,8,8,11,99%,JC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t402,44,6,4,3,80%,JC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t897,44,15,13,23,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t898,44,17,12,10,70%,JC,3,3,FS,none,none,1,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t899,44,33,27,29,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t966,44,32,24,23,85%,JC,2,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t968,44,32,29,28,80%,JC,1,3,FS,none,none,1,N,N,0,4,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t969,44,43,41,35,100%,BC,1,1,FP,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t853,44,210,120,82,75%,BC,19,1,FS,FP,none,0,N,N,0,23,0,0,0,2
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t893,44,85,60,30,35%,RC,13,1,FS,none,none,0,N,N,0,6,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t013,44,193,132,87,70%,BC,15,1,RTL,none,none,1,N,N,1,2,1,0,1,3
Florida Keys,Molasses Reef,ML1,ML1-t015,44,35,35,33,25%,RC,6,0,none,none,none,0,N,N,0,0,0,0,0,1
Florida Keys,Molasses Reef,ML1,ML1-t016,44,144,110,75,80%,BC,13,1,CL,FP,none,0,N,N,0,3,1,1,1,2
Florida Keys,Molasses Reef,ML1,ML1-t017,44,40,30,33,85%,BC,3,1,CL,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t018,44,116,73,46,95%,BC,1,0,none,none,none,0,N,N,0,0,1,0,1,0
Florida Keys,Molasses Reef,ML1,ML1-t020,44,180,160,80,1%,RC,7,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Molasses Reef,ML1,ML1-t404,44,8,5,3,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t882,44,6,3,2,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t126,44,185,100,100,40%,BC,24,1,FS,none,none,0,N,N,3,1,3,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t129,44,60,55,30,15%,RC,6,1,FS,none,none,0,N,N,0,1,2,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t131,44,176,138,82,75%,BC,19,1,FS,CB,none,0,N,N,2,3,2,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t132,44,191,140,85,25%,BC,15,0,none,none,none,0,N,N,2,0,1,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t249,44,9,9,6,90%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t442,44,3,2,2,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t443,44,18,13,8,80%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t868,44,46,31,27,20%,RC,3,0,none,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t869,44,28,16,14,15%,RC,3,2,FS,none,none,0,N,N,3,1,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t952,44,42,37,22,80%,BC,1,0,none,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t954,44,8,5,4,85%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t144,44,157,115,77,65%,BC,6,1,FS,CB,none,1,N,N,1,20,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t145,44,220,123,62,25%,BC,16,1,CL,none,none,0,N,N,1,0,3,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t146,44,226,180,68,40%,BC,19,1,FS,none,none,0,N,N,1,0,3,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t147,44,215,110,80,20%,BC,14,1,FS,RTL,none,0,N,N,1,7,5,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t148,44,149,105,85,25%,BC,21,1,FS,CL,none,1,N,N,2,1,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t150,44,85,70,40,10%,RC,3,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t184,44,235,210,85,50%,BC,13,1,FS,CB,none,0,N,N,2,5,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t186,44,12,8,3,90%,EC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t915,44,72,56,49,40%,BC,2,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t955,44,132,82,47,20%,BC,14,0,none,none,none,0,N,N,2,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t956,44,20,16,12,99%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t302,44,165,132,78,80%,BC,3,1,FP,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t303,44,11,11,8,90%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t305,44,11,10,14,25%,RC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t307,44,98,70,75,35%,BC,12,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI1,SI1-t308,44,56,49,68,35%,RC,3,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI1,SI1-t312,44,60,40,35,99%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t319,44,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Sand Island,SI1,SI1-t332,44,162,153,80,70%,BC,9,1,UNK,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI1,SI1-t403,44,85,50,44,99%,BC,1,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t436,44,14,12,6,100%,EC,1,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t958,44,24,16,15,95%,JC,1,1,Oth,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t959,44,51,36,30,100%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI2,SI2-t313,44,167,98,132,75%,BC,5,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t323,44,102,52,52,45%,BC,7,1,FS,none,none,0,N,Y,1,1,1,0,0,0
Florida Keys,Sand Island,SI2,SI2-t324,44,164,107,102,80%,BC,1,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t326,44,227,102,95,70%,BC,9,0,none,none,none,1,N,N,1,0,2,0,1,0
Florida Keys,Sand Island,SI2,SI2-t330,44,24,14,6,80%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI2,SI2-t331,44,27,20,25,85%,JC,1,1,FP,none,none,0,N,N,2,0,1,0,0,0
Florida Keys,Sand Island,SI2,SI2-t334,44,238,205,155,55%,BC,35,2,WBD,none,none,0,N,Y,2,0,4,0,1,1
Florida Keys,Sand Island,SI2,SI2-t399,44,82,63,66,80%,BC,1,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t435,44,80,72,37,100%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI2,SI2-t960,44,109,75,70,90%,BC,1,0,none,none,none,0,N,Y,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t961,44,59,50,47,100%,BC,1,0,none,none,none,0,N,N,1,0,1,0,0,1
Florida Keys,Sand Island,SI2,SI2-t962,44,226,107,75,85%,BC,6,0,none,none,none,0,N,Y,1,0,1,0,1,0
Florida Keys,Sand Island,SI3,SI3-t315,44,5,3,3,99%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t316,44,18,10,12,25%,RC,2,0,none,none,none,0,N,N,0,0,0,0,2,0
Florida Keys,Sand Island,SI3,SI3-t317,44,18,12,12,1%,RC,1,4,RTL,none,none,0,N,N,0,0,,,,
Florida Keys,Sand Island,SI3,SI3-t338,44,60,41,35,80%,BC,1,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI3,SI3-t340,44,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Sand Island,SI3,SI3-t341,44,132,104,85,50%,BC,12,2,FS,none,none,0,N,N,0,15,0,0,3,1
Florida Keys,Sand Island,SI3,SI3-t345,44,8,5,4,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI3,SI3-t346,44,35,26,25,30%,RC,8,0,none,none,none,1,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI3,SI3-t964,44,75,25,40,5%,RC,3,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Turtle Rocks,TR1,TR1-t291,45,183,116,78,65%,BC,11,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t293,45,2,1,1,100%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t294,45,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t448,45,64,51,33,40%,BC,6,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t449,45,31,14,9,95%,AF,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t471,45,6,5,4,100%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t473,45,57,35,45,80%,BC,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t474,45,50,21,23,70%,BC,3,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t475,45,36,21,30,70%,AF,3,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t476,45,,,,,G,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t478,45,122,105,55,70%,BC,14,1,RTL,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t941,45,139,90,50,20%,RC,20,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t350,45,75,70,49,80%,BC,1,0,none,none,none,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t351,45,64,40,34,15%,RC,5,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t356,45,147,95,58,70%,BC,3,1,FP,CL,CB,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t462,45,72,26,18,100%,BC,1,0,none,none,none,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t463,45,3,3,4,100%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t464,45,105,65,50,25%,BC,4,0,none,none,none,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t465,45,135,100,55,40%,BC,14,1,FP,CL,none,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t466,45,20,15,14,100%,JC,1,0,none,none,none,1,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t467,45,10,6,9,100%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t468,45,10,5,9,90%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t469,45,2,2,1,90%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t364,45,205,191,77,40%,BC,16,1,FS,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t450,45,,,,,G,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t451,45,73,36,23,20%,AF,9,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t452,45,87,77,33,90%,BC,1,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t453,45,52,38,25,90%,BC,1,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t454,45,64,36,35,25%,RC,2,1,RTL,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t455,45,150,85,69,50%,BC,10,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t456,45,78,67,48,90%,BC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t457,45,25,23,25,40%,RC,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t459,45,39,25,27,85%,JC,1,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t460,45,6,3,4,100%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF1,CF1-t024,46,8,5,1,80%,EC,1,3,Unk,none,none,4,N,N,0,0,2,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t042,46,180,110,60,2%,RC,1,1,FS,RTL,none,2,N,N,0,9,1,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t043,46,,,,0%,D,,,,,,,N,N,,0,1,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t426,46,90,65,55,0%,D,,5,RTL,none,none,,N,N,,5,2,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t427,46,,,,0%,D,,,,,,,N,N,,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t088,46,259,143,95,20%,BC,14,1,RTL,FS,none,3,N,N,1,2,6,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t090,46,3,2,2,100%,EC,1,0,none,none,none,5,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t092,46,192,106,77,30%,BC,21,1,Unk,RTL,none,4,N,N,3,0,4,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t095,46,23,13,14,100%,JC,1,0,none,none,none,4,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t411,46,148,105,75,15%,BC,6,2,FS,BL,RTL,4,N,N,1,12,5,0,1,0
Florida Keys,Carysfort Reef,CF4,CF4-t812,46,12,9,8,100%,JC,1,0,none,none,none,2,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t051,46,138,105,103,45%,BC,14,1,RTL,Unk,none,0,N,N,3,0,1,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t052,46,249,235,102,60%,BC,34,1,Unk,RTL,CL,1,N,Y,2,0,4,0,1,5
Florida Keys,Elbow Reef,EL1,EL1-t054,46,125,105,75,70%,BC,6,1,CL,Unk,FP,1,N,Y,1,0,1,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t055,46,225,170,87,55%,BC,17,1,RTL,CL,none,1,N,Y,2,0,3,0,1,2
Florida Keys,Elbow Reef,EL1,EL1-t056,46,107,83,64,70%,BC,6,1,Unk,none,none,1,N,Y,0,0,2,1,0,1
Florida Keys,Elbow Reef,EL1,EL1-t060,46,129,113,74,60%,BC,3,1,RTL,FP,none,1,N,N,0,0,2,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t232,46,104,60,60,95%,BC,1,2,FS,none,none,0,N,N,0,2,1,0,1,1
Florida Keys,Elbow Reef,EL1,EL1-t441,46,72,43,39,80%,BC,1,0,none,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t977,46,120,82,84,60%,BC,7,1,Unk,FS,none,1,N,N,1,0,5,0,2,1
Florida Keys,Elbow Reef,EL1,EL1-t978,46,85,43,42,99%,BC,1,0,none,none,none,1,N,N,0,0,1,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t979,46,170,115,74,80%,BC,1,1,Unk,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t065,46,10,9,2,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t066,46,160,110,80,25%,BC,34,2,RTL,none,none,1,N,N,1,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t067,46,32,18,22,10%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t072,46,72,63,49,10%,RC,10,4,RTL,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t073,46,105,94,64,45%,RC,16,2,RTL,FS,none,0,N,N,0,3,0,1,1,0
Florida Keys,Elbow Reef,EL2,EL2-t246,46,11,4,6,40%,EC,2,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t247,46,45,18,27,75%,BC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t437,46,17,11,4,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t439,46,58,34,28,80%,BC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t440,46,71,24,17,75%,BC,1,1,RTL,FS,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL2,EL2-t913,46,245,155,95,40%,BC,18,2,WPx,RTL,none,0,N,N,0,0,0,0,1,5
Florida Keys,Elbow Reef,EL3,EL3-t076,46,70,40,50,0%,D,,1,RTL,none,none,,N,N,,,,,,
Florida Keys,Elbow Reef,EL3,EL3-t077,46,68,30,25,15%,RC,5,2,RTL,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t079,46,42,16,15,10%,RC,2,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t083,46,116,96,78,45%,BC,12,1,FP,RTL,none,1,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t086,46,205,115,70,30%,BC,20,2,RTL,FS,FP,1,N,N,0,9,0,0,1,0
Florida Keys,Elbow Reef,EL3,EL3-t400,46,27,16,10,35%,RC,2,5,RTL,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t422,46,57,29,28,20%,RC,5,1,FS,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t423,46,4,3,2,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t432,46,20,10,10,1%,RC,1,4,Unk,none,none,0,N,N,,0,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t433,46,9,7,3,90%,JC,1,5,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Elbow Reef,EL3,EL3-t434,46,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Elbow Reef,EL3,EL3-t911,46,112,74,63,80%,BC,3,1,WPx,none,none,0,N,Y,0,0,0,0,1,2
Florida Keys,Elbow Reef,EL3,EL3-t933,46,117,70,63,25%,BC,8,2,RTL,FS,none,1,N,N,0,2,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t153,46,190,145,80,40%,BC,12,1,FS,FP,none,2,N,N,0,11,0,0,0,3
Florida Keys,Elbow Reef,EL4,EL4-t154,46,158,130,92,35%,BC,30,1,Unk,none,none,2,N,N,0,0,0,0,1,1
Florida Keys,Elbow Reef,EL4,EL4-t158,46,50,32,35,65%,BC,3,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t168,46,205,174,95,75%,BC,6,0,none,none,none,1,N,N,0,0,0,0,0,1
Florida Keys,Elbow Reef,EL4,EL4-t416,46,13,10,13,95%,JC,1,0,none,none,none,2,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t417,46,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Elbow Reef,EL4,EL4-t418,46,90,75,35,30%,AF,1,2,Unk,none,none,1,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t420,46,8,7,1,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL4,EL4-t935,46,12,8,1,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t177,46,56,35,50,5%,RC,4,0,none,none,none,2,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t180,46,158,125,75,40%,BC,12,0,none,none,none,3,N,N,0,0,0,0,1,0
Florida Keys,Elbow Reef,EL5,EL5-t183,46,24,23,22,70%,RC,1,0,none,none,none,3,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL5,EL5-t460,46,90,80,15,10%,AF,3,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,French Reef,FR1,FR1-t002,46,96,58,60,20%,RC,7,2,BL,RTL,none,5,N,N,0,0,0,0,0,0
Florida Keys,French Reef,FR1,FR1-t003,46,39,28,31,80%,JC,1,2,FS,none,none,5,N,N,0,2,0,1,0,0
Florida Keys,French Reef,FR1,FR1-t004,46,65,55,50,1%,RC,1,3,RTL,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,French Reef,FR1,FR1-t005,46,162,128,70,55%,BC,6,1,Unk,none,none,4,N,N,1,0,2,0,0,0
Florida Keys,French Reef,FR1,FR1-t006,46,174,125,73,40%,BC,16,1,FS,RTL,none,1,N,Y,1,2,2,0,1,0
Florida Keys,French Reef,FR1,FR1-t007,46,25,14,13,75%,JC,2,1,FS,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,French Reef,FR1,FR1-t008,46,49,40,38,85%,BC,1,0,none,none,none,4,N,N,2,0,1,0,1,0
Florida Keys,French Reef,FR1,FR1-t009,46,170,142,75,40%,BC,7,1,Unk,none,none,2,N,N,1,0,4,0,0,0
Florida Keys,French Reef,FR1,FR1-t010,46,65,50,35,20%,RC,3,3,RTL,BL,none,4,N,N,0,0,1,0,1,1
