reef,Genotype,Fragment_num,collection_date,day,Month,Year,Survey#,Fragment_number,LiveFrag,ColType,L,W,H,live_per,Adjusted Area,S01FragCount
ndr,CN4,28,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,24.6089,7
ndr,CN4,32,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,18.0841,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,22.1707,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,17.7098,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,14.4085,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,17.9302,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,46.4247,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,27.9605,8
ndr,CN4,32,20-Jun-18,20,June,2018,1,8,1,L,,,,100.00%,40.4184,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,20.0556,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,25.4421,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,32.3693,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,16.5338,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,12.3076,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,20.0758,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,35.1717,8
ndr,CN4,38,20-Jun-18,20,June,2018,1,8,1,L,,,,100.00%,16.255,8
ndr,CN3,54,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,47.0587,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,10.2112,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,39.7823,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,33.9682,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,47.0377,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,35.3429,7
ndr,CN3,54,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,20.1822,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,22.4077,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,19.1627,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,28.3303,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,34.3684,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,28.0771,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,19.0518,7
ndr,CN2,57,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,29.0545,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,13.0657,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,32.013,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,23.5522,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,19.8101,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,38.1445,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,21.6898,7
ndr,CN3,58,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,26.8811,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,A,1,L,,,,20.00%,2.7715,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,34.3261,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,22.7964,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,26.8248,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,27.4587,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,16.7959,7
ndr,CN3,60,20-Jun-18,20,June,2018,1,7,0,D,,,,0.00%,0,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,30.4276,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,B,0,D,,,,0.00%,0,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,37.8169,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,52.7042,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,42.5727,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,27.409,7
ndr,HS1,63,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,23.6434,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,,7
ndr,SN1,64,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,18.2638,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,15.8227,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,29.1349,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,15.2473,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,13.8817,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,24.3215,7
ndr,CN2,65,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,24.4062,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,8.325,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,31.6748,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,23.5849,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,30.063,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,50.6465,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,37.3112,7
ndr,HS1,67,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,26.8127,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,,7
ndr,SN1,68,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,39.0627,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,52.9345,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,21.3575,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,17.9723,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,20.3171,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,23.9474,7
ndr,HS1,70,20-Jun-18,20,June,2018,1,7,1,L,,,,95.00%,16.7367,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,43.572985,7
ndr,SN1,71,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,22.791925,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,19.2571,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,26.6357,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,28.5089,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,31.2102,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,37.0901,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,29.6896,7
ndr,SI5,76,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,22.7961,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,19.3163,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,27.0006,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,28.6963,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,31.7727,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,36.6237,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,29.6222,7
ndr,SI5,77,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,23.0995,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,26.9035,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,23.9118,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,11.5807,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,20.9207,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,14.3653,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,13.0721,7
ndr,SI5,84,20-Jun-18,20,June,2018,1,7,0,D,,,,0.00%,0,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,19.4468,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,16.0313,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,36.2903,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,35.2533,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,33.6141,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,42.3741,7
ndr,SI1,85,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,30.731,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,35.7656,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,26.5557,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,47.1556,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,26.5474,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,42.6029,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,6,0,D,,,,0.00%,0,7
ndr,SI1,86,20-Jun-18,20,June,2018,1,7,0,D,,,,0.00%,0,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,23.0832,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,24.5276,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,15.1576,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,28.1858,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,22.7097,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,24.1556,7
ndr,SI1,87,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,34.3852,7
ndr,AAA3,137,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,19.5636,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,24.9361,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,15.8993,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,18.2123,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,18.4692,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,6,0,DNE,,,,,,5
ndr,AAA3,137,20-Jun-18,20,June,2018,1,7,0,DNE,,,,,,5
ndr,AAA3,139,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,23.7416,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,18.0612,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,37.9817,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,28.9048,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,26.5091,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,16.1816,7
ndr,AAA3,139,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,11.8435,7
ndr,AAA3,141,20-Jun-18,20,June,2018,1,A,0,DNE,,,,,,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,B,0,DNE,,,,,,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,16.7859,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,2.7844,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,5,1,L,,,,50.00%,28.9243,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,6,0,DNE,,,,,,3
ndr,AAA3,141,20-Jun-18,20,June,2018,1,7,0,DNE,,,,,,3
ndr,AAA2,142,20-Jun-18,20,June,2018,1,A,0,D,,,,0.00%,0,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,28.9208,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,29.3969,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,14.5147,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,30.0613,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,19.4314,6
ndr,AAA2,142,20-Jun-18,20,June,2018,1,7,0,DNE,,,,,,6
ndr,AAA2,144,20-Jun-18,20,June,2018,1,A,1,L,,,,100.00%,20.1711,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,16.2294,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,14.4214,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,22.8648,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,13.108,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,13.8235,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,33.0605,8
ndr,AAA2,144,20-Jun-18,20,June,2018,1,8,1,L,,,,100.00%,21.4661,8
ndr,AAA2,148,20-Jun-18,20,June,2018,1,10,1,L,,,,100.00%,10.3825,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,11,1,L,,,,100.00%,16.2664,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,A,0,DNE,,,,,,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,B,1,L,,,,100.00%,17.3614,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,3,1,L,,,,100.00%,16.9964,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,4,1,L,,,,100.00%,36.9492,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,5,1,L,,,,100.00%,16.5064,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,6,1,L,,,,100.00%,25.895,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,7,1,L,,,,100.00%,20.7636,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,8,1,L,,,,100.00%,18.2954,10
ndr,AAA2,148,20-Jun-18,20,June,2018,1,9,1,L,,,,100.00%,27.3172,10
pr,SI1,10,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,28.0412,6
pr,SI1,10,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,26.1341,6
pr,SI1,10,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,51.8018,6
pr,SI1,10,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,51.654,6
pr,SI1,10,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,25.6226,6
pr,SI1,10,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,22.3622,6
pr,SI1,10,22-Jun-18,22,June,2018,1,7,0,DNE,,,,,,6
pr,SI1,11,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,21.9954,7
pr,SI1,11,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,29.6735,7
pr,SI1,11,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,33.0543,7
pr,SI1,11,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,43.7496,7
pr,SI1,11,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,27.9208,7
pr,SI1,11,22-Jun-18,22,June,2018,1,6,1,L,,,,85.00%,35.9123,7
pr,SI1,11,22-Jun-18,22,June,2018,1,7,1,L,,,,90.00%,46.066,7
pr,SI1,12,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,30.2842,6
pr,SI1,12,22-Jun-18,22,June,2018,1,B,0,DNE,,,,,,6
pr,SI1,12,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,34.2347,6
pr,SI1,12,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,61.7302,6
pr,SI1,12,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,40.9919,6
pr,SI1,12,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,30.3366,6
pr,SI1,12,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,40.849,6
pr,SI5,13,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,28.3958,7
pr,SI5,13,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,36.364,7
pr,SI5,13,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,30.8564,7
pr,SI5,13,22-Jun-18,22,June,2018,1,4,1,L,,,,70.00%,34.1689,7
pr,SI5,13,22-Jun-18,22,June,2018,1,5,1,L,,,,80.00%,25.0275,7
pr,SI5,13,22-Jun-18,22,June,2018,1,6,1,L,,,,80.00%,38.5502,7
pr,SI5,13,22-Jun-18,22,June,2018,1,7,1,L,,,,95.00%,53.5523,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,40.3182,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,33.8577,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,55.5694,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,43.9346,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,34.9204,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,58.3608,7
pr,AAA3,15,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,34.2202,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,29.2991,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,29.0009,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,40.6502,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,25.586,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,27.0801,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,21.5968,7
pr,AAA2,16,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,27.4187,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,43.7064,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,42.9026,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,42.195,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,38.7441,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,34.0858,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,47.1584,7
pr,AAA2,17,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,32.0785,7
pr,AAA2,18,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,36.0852,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,31.3435,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,44.8771,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,27.971,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,5,1,L,,,,95.00%,39.7298,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,6,1,L,,,,95.00%,24.5726,6
pr,AAA2,18,22-Jun-18,22,June,2018,1,7,0,DNE,,,,,,6
pr,SI5,19,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,26.3542,7
pr,SI5,19,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,36.4258,7
pr,SI5,19,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,46.649,7
pr,SI5,19,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,31.5905,7
pr,SI5,19,22-Jun-18,22,June,2018,1,5,1,L,,,,95.00%,4.7142,7
pr,SI5,19,22-Jun-18,22,June,2018,1,6,1,L,,,,20.00%,12.025,7
pr,SI5,19,22-Jun-18,22,June,2018,1,7,1,L,,,,10.00%,30.1646,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,51.019,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,46.1195,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,38.7775,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,52.3227,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,58.7398,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,48.5657,7
pr,AAA3,20,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,58.9764,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,41.8522,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,31.4999,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,3,1,L,,,,85.00%,57.5363,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,4,1,L,,,,90.00%,58.0896,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,5,1,L,,,,50.00%,59.0161,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,6,1,L,,,,95.00%,41.2652,7
pr,AAA3,21,22-Jun-18,22,June,2018,1,7,1,L,,,,0.00%,46.7921,7
pr,ML2,58,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,25.4133,7
pr,ML2,58,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,27.0997,7
pr,ML2,58,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,17.3122,7
pr,ML2,58,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,10.79,7
pr,ML2,58,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,16.35,7
pr,ML2,58,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,32.9176,7
pr,ML2,58,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,13.3261,7
pr,ML2,64,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,22.4041,7
pr,ML2,64,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,8.576,7
pr,ML2,64,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,13.9016,7
pr,ML2,64,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,19.5588,7
pr,ML2,64,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,16.9997,7
pr,ML2,64,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,14.0371,7
pr,ML2,64,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,8.9881,7
pr,ML2,65,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,16.5672,7
pr,ML2,65,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,22.6112,7
pr,ML2,65,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,16.0219,7
pr,ML2,65,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,27.2708,7
pr,ML2,65,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,29.9146,7
pr,ML2,65,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,19.2721,7
pr,ML2,65,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,14.375,7
pr,CN1,71,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,25.387,7
pr,CN1,71,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,26.5387,7
pr,CN1,71,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,20.5127,7
pr,CN1,71,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,34.7749,7
pr,CN1,71,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,30.4317,7
pr,CN1,71,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,14.0316,7
pr,CN1,71,22-Jun-18,22,June,2018,1,7,1,L,,,,100.00%,20.2132,7
pr,CN4,72,22-Jun-18,22,June,2018,1,A,1,L,,,,100.00%,32.747,7
pr,CN4,72,22-Jun-18,22,June,2018,1,B,1,L,,,,100.00%,20.693,7
pr,CN4,72,22-Jun-18,22,June,2018,1,3,1,L,,,,100.00%,19.8989,7
pr,CN4,72,22-Jun-18,22,June,2018,1,4,1,L,,,,100.00%,19.3354,7
pr,CN4,72,22-Jun-18,22,June,2018,1,5,1,L,,,,100.00%,21.9453,7
pr,CN4,72,22-Jun-18,22,June,2018,1,6,1,L,,,,100.00%,17.8857,7
